OrderID,Date,Product,Category,Region,Quantity,UnitPrice,Sales
2095,2022-01-19,Face Moisturizer,Beauty,South,7.0,18.46,129.22
2098,2022-01-19,Denim Jeans,Clothing,North,7.0,45.41,317.87
2099,2022-01-19,Wireless Mouse,Electronics,East,2.0,17.2,34.4
2097,2022-01-19,Coffee Maker,Home & Kitchen,West,6.0,49.5,297.0
2096,2022-01-19,Face Moisturizer,Beauty,South,6.0,18.244999999999997,110.1
2101,2022-01-20,Running Shoes,Sports,South,1.0,67.43,67.43
2100,2022-01-20,USB-C Charger,Electronics,North,2.0,12.54,25.08
2102,2022-01-20,Denim Jeans,Clothing,North,4.0,45.51,182.04
2103,2022-01-21,Cotton T-Shirt,Clothing,South,4.0,13.55,67.75
2105,2022-01-22,Yoga Mat,Sports,South,3.0,18.95,56.85
2104,2022-01-22,Mechanical Keyboard,Electronics,West,7.0,54.74,383.18
2106,2022-01-23,Non-Stick Pan,Home & Kitchen,West,3.0,26.18,78.54
2107,2022-01-23,Wireless Mouse,Electronics,South,5.0,13.76,68.8
2108,2022-01-23,Mechanical Keyboard,Electronics,West,7.0,58.18,407.26
2109,2022-01-23,Cotton T-Shirt,Clothing,East,1.0,13.55,13.55
2111,2022-01-24,Denim Jeans,Clothing,North,6.0,36.6,219.6
2110,2022-01-24,Coffee Maker,Home & Kitchen,East,7.0,50.98,356.86
2114,2022-01-25,Coffee Maker,Home & Kitchen,North,7.0,52.48,367.36
2113,2022-01-25,Non-Stick Pan,Home & Kitchen,East,3.0,23.65,70.95
2112,2022-01-25,Cricket Bat,Sports,South,4.0,47.53,332.71
2119,2022-01-26,Cricket Bat,Sports,South,2.0,46.57,85.16
2118,2022-01-26,Bed Sheet Set,Home & Kitchen,North,1.0,33.88,33.88
2116,2022-01-26,Bed Sheet Set,Home & Kitchen,West,7.0,30.9,216.3
2117,2022-01-26,USB-C Charger,Electronics,West,1.0,12.47,12.47
2115,2022-01-26,Shampoo,Beauty,West,3.0,9.16,27.48
2120,2022-01-27,Non-Stick Pan,Home & Kitchen,West,6.0,25.34,152.04
2121,2022-01-27,Wireless Mouse,Electronics,North,2.0,14.14,28.28
2122,2022-01-28,Face Moisturizer,Beauty,North,4.0,17.81,71.24
2126,2022-01-29,Bluetooth Speaker,Electronics,West,1.0,31.69,31.69
2125,2022-01-29,Non-Stick Pan,Home & Kitchen,Unknown,7.0,25.09,175.63
2124,2022-01-29,Shampoo,Beauty,North,4.0,10.6,42.4
2123,2022-01-29,Face Moisturizer,Beauty,West,2.0,19.23,38.46
2127,2022-01-30,Denim Jeans,Clothing,West,6.0,43.29,259.74
2128,2022-01-31,Cotton T-Shirt,Clothing,West,6.0,15.82,94.92
2129,2022-01-31,Mechanical Keyboard,Electronics,South,2.0,57.02,114.04
2130,2022-02-01,Mechanical Keyboard,Electronics,East,4.0,58.4,58.4
2131,2022-02-01,USB-C Charger,Electronics,East,7.0,11.52,80.64
2133,2022-02-02,Winter Jacket,Clothing,South,3.0,78.68,236.04
2132,2022-02-02,USB-C Charger,Electronics,East,7.0,12.64,88.48
2134,2022-02-02,Cricket Bat,Sports,West,4.0,48.73,194.92
2135,2022-02-03,Face Moisturizer,Beauty,North,5.0,19.31,96.55
2136,2022-02-03,Mechanical Keyboard,Electronics,East,3.0,55.82,167.46
2138,2022-02-04,Face Moisturizer,Beauty,West,4.0,19.49,77.96
2137,2022-02-04,Coffee Maker,Home & Kitchen,West,3.0,49.95,149.85
2139,2022-02-04,Yoga Mat,Sports,North,2.0,22.54,45.08
2141,2022-02-05,Face Moisturizer,Beauty,North,3.0,17.77,53.31
2140,2022-02-05,Cricket Bat,Sports,East,3.0,45.21,135.63
2143,2022-02-06,USB-C Charger,Electronics,East,3.0,11.86,35.58
2142,2022-02-06,Non-Stick Pan,Home & Kitchen,North,4.0,23.81,95.24
2144,2022-02-07,Shampoo,Beauty,North,2.0,10.28,20.56
2146,2022-02-07,Running Shoes,Sports,South,5.0,54.91,274.55
2145,2022-02-07,Bed Sheet Set,Home & Kitchen,North,1.0,28.0,28.0
2147,2022-02-07,Coffee Maker,Home & Kitchen,North,2.0,48.6,97.2
2148,2022-02-08,Yoga Mat,Sports,Unknown,1.0,19.21,19.21
2149,2022-02-09,Mechanical Keyboard,Electronics,West,3.0,51.9,155.7
2150,2022-02-10,Mechanical Keyboard,Electronics,West,1.0,54.47,54.47
2151,2022-02-11,Wireless Mouse,Electronics,West,1.0,13.58,13.58
2156,2022-02-12,Cotton T-Shirt,Clothing,West,3.0,13.83,41.49
2154,2022-02-12,Mechanical Keyboard,Electronics,South,1.0,57.13,57.13
2153,2022-02-12,Wireless Mouse,Electronics,South,4.0,16.47,65.88
2157,2022-02-12,Denim Jeans,Clothing,South,6.0,43.15,258.9
2155,2022-02-12,Yoga Mat,Sports,North,2.0,18.34,36.68
2152,2022-02-12,USB-C Charger,Electronics,North,1.0,11.78,11.78
2158,2022-02-13,Bed Sheet Set,Home & Kitchen,North,4.0,27.1,189.7
2160,2022-02-14,Running Shoes,Sports,West,7.0,63.95,415.275
2161,2022-02-14,Mechanical Keyboard,Electronics,North,5.0,49.76,248.8
2162,2022-02-14,Bed Sheet Set,Home & Kitchen,South,5.0,29.15,145.75
2159,2022-02-14,USB-C Charger,Electronics,North,4.0,12.92,51.68
2163,2022-02-15,Face Moisturizer,Beauty,West,1.0,16.82,16.82
2164,2022-02-16,Running Shoes,Sports,North,2.0,66.89,133.78
2166,2022-02-17,Coffee Maker,Home & Kitchen,East,7.0,57.21,400.47
2167,2022-02-17,Cricket Bat,Sports,North,7.0,44.84,313.88
2165,2022-02-17,Bluetooth Speaker,Electronics,East,2.0,37.45,74.9
2169,2022-02-18,Wireless Mouse,Electronics,North,2.0,17.12,34.24
2168,2022-02-18,Shampoo,Beauty,South,4.0,9.98,39.92
2170,2022-02-19,USB-C Charger,Electronics,South,3.0,12.74,38.22
2172,2022-02-19,USB-C Charger,Electronics,South,7.0,13.56,94.92
2171,2022-02-19,Running Shoes,Sports,Unknown,6.0,60.08,360.48
2173,2022-02-20,USB-C Charger,Electronics,South,4.0,11.93,47.72
2176,2022-02-20,Coffee Maker,Home & Kitchen,West,4.0,51.07,204.28
2174,2022-02-20,USB-C Charger,Electronics,North,1.0,13.51,13.51
2175,2022-02-20,Yoga Mat,Sports,West,3.0,19.24,57.72
2177,2022-02-20,Wireless Mouse,Electronics,East,5.0,16.72,83.6
2179,2022-02-21,Cricket Bat,Sports,North,6.0,47.76,286.56
2178,2022-02-21,Cricket Bat,Sports,South,5.0,46.57,220.95
2180,2022-02-21,Denim Jeans,Clothing,East,3.0,39.06,117.18
2181,2022-02-22,Non-Stick Pan,Home & Kitchen,South,5.0,23.36,116.8
2185,2022-02-23,Cricket Bat,Sports,East,1.0,45.85,45.85
2184,2022-02-23,Non-Stick Pan,Home & Kitchen,East,6.0,24.42,146.52
2182,2022-02-23,Non-Stick Pan,Home & Kitchen,East,1.0,28.67,28.67
2187,2022-02-23,Non-Stick Pan,Home & Kitchen,East,2.0,25.93,51.86
2186,2022-02-23,Yoga Mat,Sports,East,4.0,18.97,75.88
2183,2022-02-23,Bed Sheet Set,Home & Kitchen,East,6.0,28.89,173.34
2189,2022-02-24,USB-C Charger,Electronics,West,7.0,11.12,77.84
2188,2022-02-24,Shampoo,Beauty,North,3.0,10.98,32.94
2191,2022-02-25,Shampoo,Beauty,South,3.0,10.7,32.1
2194,2022-02-25,Winter Jacket,Clothing,West,5.0,74.79,373.95
2195,2022-02-25,Face Moisturizer,Beauty,West,1.0,17.2,17.2
2192,2022-02-25,Bluetooth Speaker,Electronics,East,7.0,33.68,235.76
2190,2022-02-25,Mechanical Keyboard,Electronics,South,6.0,55.65,323.88
2193,2022-02-25,Shampoo,Beauty,North,1.0,9.33,9.33
2196,2022-02-26,Shampoo,Beauty,West,6.0,9.86,59.16
2200,2022-02-27,Running Shoes,Sports,South,3.0,67.43,202.29
2197,2022-02-27,Yoga Mat,Sports,South,3.0,19.25,57.75
2199,2022-02-27,Face Moisturizer,Beauty,North,4.0,18.1,72.4
2198,2022-02-27,Wireless Mouse,Electronics,North,6.0,16.76,100.56
2202,2022-02-28,Mechanical Keyboard,Electronics,South,6.0,53.78,322.68
2203,2022-02-28,Cotton T-Shirt,Clothing,North,5.0,16.95,84.75
2201,2022-02-28,Cricket Bat,Sports,South,4.0,46.27,185.08
2204,2022-03-01,Winter Jacket,Clothing,North,5.0,89.24,415.275
2205,2022-03-02,Yoga Mat,Sports,West,6.0,21.71,130.26
2206,2022-03-03,Face Moisturizer,Beauty,North,2.0,19.45,38.9
2208,2022-03-04,Wireless Mouse,Electronics,West,2.0,13.91,27.82
2207,2022-03-04,Bed Sheet Set,Home & Kitchen,South,3.0,29.81,89.43
2209,2022-03-05,Yoga Mat,Sports,South,2.0,18.27,36.54
2210,2022-03-06,Bed Sheet Set,Home & Kitchen,West,2.0,30.39,60.78
2212,2022-03-07,Winter Jacket,Clothing,South,2.0,83.25,166.5
2216,2022-03-07,Non-Stick Pan,Home & Kitchen,East,4.0,28.46,113.84
2213,2022-03-07,Yoga Mat,Sports,South,2.0,20.69,41.38
2211,2022-03-07,Mechanical Keyboard,Electronics,South,4.0,63.1,252.4
2214,2022-03-07,Face Moisturizer,Beauty,North,4.0,20.08,80.32
2215,2022-03-07,Bed Sheet Set,Home & Kitchen,North,2.0,29.59,59.18
2217,2022-03-08,Bluetooth Speaker,Electronics,West,3.0,31.51,94.53
2218,2022-03-09,Winter Jacket,Clothing,West,7.0,75.7,415.275
2219,2022-03-10,Coffee Maker,Home & Kitchen,East,6.0,49.71,298.26
2220,2022-03-11,Shampoo,Beauty,South,2.0,9.74,19.48
2221,2022-03-11,Wireless Mouse,Electronics,South,6.0,16.03,96.18
2222,2022-03-11,Shampoo,Beauty,South,6.0,10.28,64.74
2223,2022-03-11,Cricket Bat,Sports,East,1.0,41.29,41.29
2226,2022-03-12,Denim Jeans,Clothing,West,4.0,43.69,174.76
2227,2022-03-12,Denim Jeans,Clothing,West,3.0,36.14,108.42
2225,2022-03-12,Coffee Maker,Home & Kitchen,East,5.0,51.04,255.2
2224,2022-03-12,USB-C Charger,Electronics,North,3.0,13.01,39.03
2232,2022-03-13,Yoga Mat,Sports,North,1.0,18.2,18.2
2229,2022-03-13,Wireless Mouse,Electronics,North,4.0,16.49,65.96
2234,2022-03-13,Non-Stick Pan,Home & Kitchen,South,1.0,22.77,22.77
2228,2022-03-13,USB-C Charger,Electronics,South,2.0,11.38,22.76
2230,2022-03-13,Cotton T-Shirt,Clothing,West,1.0,14.08,14.08
2231,2022-03-13,Running Shoes,Sports,South,6.0,65.9,395.4
2233,2022-03-13,Denim Jeans,Clothing,Unknown,7.0,38.61,270.27
2235,2022-03-14,Cotton T-Shirt,Clothing,North,5.0,15.39,76.95
2237,2022-03-15,Mechanical Keyboard,Electronics,North,1.0,56.8,56.8
2238,2022-03-15,Cricket Bat,Sports,East,2.0,47.54,95.08
2236,2022-03-15,USB-C Charger,Electronics,East,3.0,11.38,34.14
2239,2022-03-15,Mechanical Keyboard,Electronics,East,7.0,60.78,415.275
2240,2022-03-16,Coffee Maker,Home & Kitchen,North,1.0,47.46,47.46
2244,2022-03-16,Face Moisturizer,Beauty,East,2.0,18.33,36.66
2245,2022-03-16,Shampoo,Beauty,West,2.0,11.21,22.42
2241,2022-03-16,Shampoo,Beauty,East,2.0,10.41,20.82
2242,2022-03-16,Coffee Maker,Home & Kitchen,West,1.0,51.58,51.58
2243,2022-03-16,Face Moisturizer,Beauty,East,4.0,17.12,68.48
2247,2022-03-17,Cotton T-Shirt,Clothing,North,3.0,15.26,41.49
2246,2022-03-17,Shampoo,Beauty,South,1.0,11.13,11.13
2249,2022-03-18,Cotton T-Shirt,Clothing,West,6.0,16.55,99.3
2248,2022-03-18,Wireless Mouse,Electronics,North,5.0,16.68,83.4
2250,2022-03-19,Mechanical Keyboard,Electronics,West,6.0,52.33,313.98
2252,2022-03-20,Cotton T-Shirt,Clothing,South,1.0,13.93,13.93
2254,2022-03-20,Winter Jacket,Clothing,East,3.0,73.09,219.27
2255,2022-03-20,Bed Sheet Set,Home & Kitchen,East,3.0,30.49,91.47
2251,2022-03-20,Bluetooth Speaker,Electronics,North,5.0,34.37,171.85
2253,2022-03-20,Bluetooth Speaker,Electronics,South,3.0,37.96,113.88
2257,2022-03-21,Running Shoes,Sports,East,2.0,67.76,135.52
2258,2022-03-21,USB-C Charger,Electronics,North,4.0,13.09,52.36
2256,2022-03-21,Denim Jeans,Clothing,South,4.0,42.24,168.96
2260,2022-03-22,Face Moisturizer,Beauty,South,4.0,19.82,79.28
2262,2022-03-22,Cotton T-Shirt,Clothing,South,6.0,16.03,96.18
2259,2022-03-22,Bluetooth Speaker,Electronics,West,5.0,36.76,183.8
2261,2022-03-22,Bed Sheet Set,Home & Kitchen,South,6.0,30.34,182.04
2263,2022-03-23,Cotton T-Shirt,Clothing,South,3.0,13.92,41.76
2266,2022-03-23,Bluetooth Speaker,Electronics,North,2.0,39.87,79.74
2265,2022-03-23,Bed Sheet Set,Home & Kitchen,West,7.0,27.8,194.6
2264,2022-03-23,Face Moisturizer,Beauty,East,1.0,19.57,19.57
2268,2022-03-24,Running Shoes,Sports,West,4.0,54.81,219.24
2267,2022-03-24,Winter Jacket,Clothing,South,2.0,85.33,170.66
2269,2022-03-24,Denim Jeans,Clothing,North,7.0,38.42,268.94
2270,2022-03-24,Cricket Bat,Sports,North,6.0,42.06,252.36
2272,2022-03-25,Yoga Mat,Sports,North,4.0,18.6,74.4
2271,2022-03-25,USB-C Charger,Electronics,South,4.0,12.75,51.0
2273,2022-03-25,Coffee Maker,Home & Kitchen,West,3.0,52.68,158.04
2276,2022-03-25,Non-Stick Pan,Home & Kitchen,North,7.0,27.8,194.6
2275,2022-03-25,USB-C Charger,Electronics,South,4.0,13.41,53.64
2274,2022-03-25,Running Shoes,Sports,East,7.0,62.33,415.275
2278,2022-03-26,USB-C Charger,Electronics,North,6.0,11.44,68.64
2277,2022-03-26,Cricket Bat,Sports,North,5.0,41.84,209.20000000000002
2279,2022-03-27,Running Shoes,Sports,North,3.0,64.57,193.71
2282,2022-03-28,Wireless Mouse,Electronics,North,3.0,14.64,43.92
2280,2022-03-28,Denim Jeans,Clothing,West,6.0,41.28,247.68
2281,2022-03-28,Face Moisturizer,Beauty,South,1.0,19.9,19.9
2284,2022-03-29,Mechanical Keyboard,Electronics,North,3.0,62.19,186.57
2283,2022-03-29,Denim Jeans,Clothing,North,6.0,44.98,269.88
2285,2022-03-29,Wireless Mouse,Electronics,South,2.0,14.19,28.38
2286,2022-03-30,Coffee Maker,Home & Kitchen,North,2.0,51.61,103.22
2287,2022-03-30,Non-Stick Pan,Home & Kitchen,West,5.0,27.05,135.25
2290,2022-03-31,Cricket Bat,Sports,West,7.0,46.15,323.05
2289,2022-03-31,Yoga Mat,Sports,North,4.0,19.74,78.96
2288,2022-03-31,Bed Sheet Set,Home & Kitchen,South,6.0,32.62,195.72
2292,2022-04-01,Face Moisturizer,Beauty,South,6.0,18.69,112.14
2291,2022-04-01,Coffee Maker,Home & Kitchen,South,4.0,55.65,222.6
2294,2022-04-02,Face Moisturizer,Beauty,East,1.0,18.13,18.13
2293,2022-04-02,Winter Jacket,Clothing,North,6.0,84.28,415.275
2295,2022-04-03,Coffee Maker,Home & Kitchen,West,2.0,47.44,94.88
2297,2022-04-04,Cotton T-Shirt,Clothing,West,6.0,14.94,89.64
2296,2022-04-04,Denim Jeans,Clothing,North,3.0,43.92,131.76
2299,2022-04-05,Mechanical Keyboard,Electronics,North,6.0,58.49,350.94
2298,2022-04-05,Running Shoes,Sports,South,4.0,60.74,242.96
2301,2022-04-05,Running Shoes,Sports,South,7.0,65.5,415.275
2300,2022-04-05,Face Moisturizer,Beauty,West,5.0,20.18,100.9
2304,2022-04-06,Mechanical Keyboard,Electronics,North,1.0,56.18,56.18
2306,2022-04-06,Yoga Mat,Sports,North,3.0,19.72,59.16
2305,2022-04-06,Cotton T-Shirt,Clothing,West,5.0,14.12,70.6
2302,2022-04-06,Running Shoes,Sports,South,3.0,57.02,171.06
2307,2022-04-06,Denim Jeans,Clothing,West,3.0,37.02,111.06
2303,2022-04-06,Non-Stick Pan,Home & Kitchen,South,1.0,23.1,23.1
2310,2022-04-07,Shampoo,Beauty,North,5.0,10.62,53.1
2311,2022-04-07,Denim Jeans,Clothing,West,5.0,38.72,193.6
2308,2022-04-07,Cricket Bat,Sports,South,2.0,46.98,93.96
2312,2022-04-07,Face Moisturizer,Beauty,South,7.0,17.11,119.77
2309,2022-04-07,Cricket Bat,Sports,West,6.0,49.12,294.72
2313,2022-04-07,Shampoo,Beauty,East,4.0,10.28,42.76
2314,2022-04-08,Running Shoes,Sports,South,4.0,57.14,57.14
2318,2022-04-09,Cotton T-Shirt,Clothing,West,4.0,14.93,59.72
2317,2022-04-09,Bluetooth Speaker,Electronics,West,7.0,31.68,221.76
2316,2022-04-09,Cricket Bat,Sports,East,6.0,49.15,294.9
2315,2022-04-09,Wireless Mouse,Electronics,East,7.0,14.28,99.96
2319,2022-04-10,Cotton T-Shirt,Clothing,West,5.0,16.92,84.6
2320,2022-04-11,Face Moisturizer,Beauty,South,5.0,18.2,91.0
2321,2022-04-11,Bed Sheet Set,Home & Kitchen,West,2.0,29.73,59.46
2324,2022-04-12,Bed Sheet Set,Home & Kitchen,East,6.0,29.12,174.72
2322,2022-04-12,Winter Jacket,Clothing,North,3.0,76.1,228.3
2323,2022-04-12,Cotton T-Shirt,Clothing,East,4.0,14.66,87.96
2325,2022-04-13,Bluetooth Speaker,Electronics,North,3.0,37.1,111.3
2327,2022-04-13,Shampoo,Beauty,North,4.0,9.68,67.76
2328,2022-04-13,Face Moisturizer,Beauty,West,5.0,18.94,94.7
2329,2022-04-13,Bed Sheet Set,Home & Kitchen,South,7.0,30.68,204.33
2326,2022-04-13,Running Shoes,Sports,South,3.0,68.22,204.66
2330,2022-04-14,Wireless Mouse,Electronics,East,2.0,13.94,27.88
2331,2022-04-14,Non-Stick Pan,Home & Kitchen,East,3.0,26.11,78.33
2332,2022-04-15,Face Moisturizer,Beauty,South,7.0,18.09,126.63
2335,2022-04-16,USB-C Charger,Electronics,East,2.0,13.37,26.74
2333,2022-04-16,Winter Jacket,Clothing,West,7.0,87.95,415.275
2334,2022-04-16,Shampoo,Beauty,East,7.0,11.45,80.15
2337,2022-04-17,Bluetooth Speaker,Electronics,East,6.0,37.53,225.18
2336,2022-04-17,Non-Stick Pan,Home & Kitchen,West,6.0,24.91,149.46
2338,2022-04-17,Mechanical Keyboard,Electronics,North,2.0,56.11,112.22
2339,2022-04-18,Cricket Bat,Sports,North,4.0,50.37,201.48
2342,2022-04-19,Face Moisturizer,Beauty,North,2.0,16.99,33.98
2340,2022-04-19,Coffee Maker,Home & Kitchen,West,5.0,50.02,250.1
2341,2022-04-19,Wireless Mouse,Electronics,South,5.0,16.72,83.6
2344,2022-04-20,Mechanical Keyboard,Electronics,South,5.0,49.6,248.0
2345,2022-04-20,Denim Jeans,Clothing,North,5.0,36.52,182.6
2343,2022-04-20,Cotton T-Shirt,Clothing,West,5.0,14.75,73.75
2347,2022-04-21,Cricket Bat,Sports,South,5.0,49.12,245.6
2346,2022-04-21,USB-C Charger,Electronics,North,1.0,12.96,12.96
2348,2022-04-22,Denim Jeans,Clothing,North,6.0,40.68,244.08
2350,2022-04-23,Winter Jacket,Clothing,North,6.0,80.66,415.275
2349,2022-04-23,Bluetooth Speaker,Electronics,South,1.0,32.48,32.48
2352,2022-04-24,Face Moisturizer,Beauty,East,4.0,18.24,72.96
2351,2022-04-24,Running Shoes,Sports,Unknown,7.0,54.86,384.02
2353,2022-04-24,Yoga Mat,Sports,North,4.0,19.31,77.24
2355,2022-04-24,Bed Sheet Set,Home & Kitchen,East,1.0,34.49,34.49
2354,2022-04-24,Running Shoes,Sports,South,7.0,58.24,407.68
2356,2022-04-25,Running Shoes,Sports,East,1.0,60.71,60.71
2358,2022-04-26,Running Shoes,Sports,West,7.0,64.69,415.275
2357,2022-04-26,Bluetooth Speaker,Electronics,West,4.0,32.26,129.04
2360,2022-04-27,USB-C Charger,Electronics,West,7.0,12.51,87.57
2359,2022-04-27,Cotton T-Shirt,Clothing,North,4.0,16.54,82.7
2361,2022-04-28,Mechanical Keyboard,Electronics,East,6.0,59.03,354.18
2362,2022-04-28,Wireless Mouse,Electronics,North,7.0,16.75,117.25
2363,2022-04-28,Yoga Mat,Sports,East,7.0,20.67,144.69
2364,2022-04-29,Yoga Mat,Sports,North,4.0,18.29,91.45
2365,2022-04-30,Bluetooth Speaker,Electronics,East,6.0,34.08,204.48
2366,2022-05-01,Mechanical Keyboard,Electronics,North,6.0,60.12,360.72
2367,2022-05-02,Shampoo,Beauty,West,4.0,9.6,38.4
2368,2022-05-03,Coffee Maker,Home & Kitchen,North,3.0,52.21,156.63
2370,2022-05-04,Non-Stick Pan,Home & Kitchen,East,6.0,23.64,141.84
2369,2022-05-04,Wireless Mouse,Electronics,North,1.0,14.38,14.38
2372,2022-05-05,Bed Sheet Set,Home & Kitchen,South,4.0,30.38,121.52
2371,2022-05-05,Coffee Maker,Home & Kitchen,South,4.0,46.74,140.22
2373,2022-05-06,Non-Stick Pan,Home & Kitchen,East,1.0,27.92,27.92
2375,2022-05-06,Mechanical Keyboard,Electronics,North,6.0,54.29,325.74
2374,2022-05-06,Face Moisturizer,Beauty,West,7.0,18.9,132.3
2378,2022-05-07,Winter Jacket,Clothing,North,1.0,86.95,86.95
2379,2022-05-07,Shampoo,Beauty,West,2.0,9.8,19.6
2377,2022-05-07,Bed Sheet Set,Home & Kitchen,South,7.0,27.37,191.59
2376,2022-05-07,Yoga Mat,Sports,East,7.0,18.6,130.2
2380,2022-05-08,Coffee Maker,Home & Kitchen,East,2.0,54.74,109.48
2382,2022-05-09,Cricket Bat,Sports,Unknown,6.0,46.04,276.24
2381,2022-05-09,USB-C Charger,Electronics,West,3.0,11.07,33.21
2383,2022-05-09,Bed Sheet Set,Home & Kitchen,South,3.0,28.58,85.74
2384,2022-05-09,Coffee Maker,Home & Kitchen,East,6.0,55.18,331.08
2387,2022-05-10,Cricket Bat,Sports,West,1.0,43.55,43.55
2386,2022-05-10,Cricket Bat,Sports,North,2.0,41.91,83.82
2388,2022-05-10,USB-C Charger,Electronics,North,2.0,10.82,21.64
2385,2022-05-10,Bed Sheet Set,Home & Kitchen,West,5.0,29.61,148.05
2389,2022-05-11,Yoga Mat,Sports,West,3.0,20.09,60.27
2392,2022-05-12,Yoga Mat,Sports,North,4.0,19.56,78.24
2390,2022-05-12,Winter Jacket,Clothing,West,1.0,87.55,87.55
2391,2022-05-12,Bluetooth Speaker,Electronics,South,6.0,31.61,189.66
2393,2022-05-13,Cotton T-Shirt,Clothing,South,1.0,16.42,16.42
2394,2022-05-14,Non-Stick Pan,Home & Kitchen,South,6.0,24.4,146.4
2397,2022-05-15,Wireless Mouse,Electronics,North,6.0,15.63,93.78
2396,2022-05-15,Bed Sheet Set,Home & Kitchen,West,5.0,33.86,169.3
2398,2022-05-15,Bed Sheet Set,Home & Kitchen,East,3.0,28.96,86.88
2395,2022-05-15,Cricket Bat,Sports,North,4.0,41.67,41.67
2399,2022-05-16,Denim Jeans,Clothing,South,4.0,41.19,164.76
2400,2022-05-16,Winter Jacket,Clothing,East,3.0,80.99,242.97
2402,2022-05-17,Cotton T-Shirt,Clothing,West,7.0,14.62,102.34
2401,2022-05-17,Bluetooth Speaker,Electronics,North,2.0,33.76,67.52
2403,2022-05-18,Cricket Bat,Sports,East,6.0,49.23,295.38
2404,2022-05-19,Coffee Maker,Home & Kitchen,North,5.0,51.24,256.2
2405,2022-05-19,Wireless Mouse,Electronics,West,1.0,15.22,15.22
2406,2022-05-20,Yoga Mat,Sports,South,5.0,22.33,111.65
2408,2022-05-21,Wireless Mouse,Electronics,West,6.0,15.69,94.14
2407,2022-05-21,Non-Stick Pan,Home & Kitchen,West,4.0,27.47,109.88
2410,2022-05-22,Bed Sheet Set,Home & Kitchen,West,5.0,27.56,137.8
2409,2022-05-22,Running Shoes,Sports,East,4.0,67.02,268.08
2411,2022-05-22,Denim Jeans,Clothing,North,3.0,38.2,114.6
2412,2022-05-23,Running Shoes,Sports,East,4.0,63.16,252.64
2413,2022-05-23,Shampoo,Beauty,West,2.0,10.27,20.54
2417,2022-05-24,Face Moisturizer,Beauty,South,3.0,16.61,49.83
2415,2022-05-24,Wireless Mouse,Electronics,South,2.0,13.78,27.56
2416,2022-05-24,Wireless Mouse,Electronics,North,7.0,17.15,120.05
2414,2022-05-24,Face Moisturizer,Beauty,East,5.0,20.39,101.95
2418,2022-05-25,Wireless Mouse,Electronics,North,3.0,15.15,45.45
2419,2022-05-25,USB-C Charger,Electronics,East,3.0,11.09,33.27
2421,2022-05-25,Running Shoes,Sports,North,2.0,60.95,121.9
2420,2022-05-25,Face Moisturizer,Beauty,West,5.0,18.27,91.35
2422,2022-05-26,Wireless Mouse,Electronics,East,2.0,15.98,31.96
2425,2022-05-26,Running Shoes,Sports,South,7.0,63.83,415.275
2426,2022-05-26,Wireless Mouse,Electronics,West,5.0,14.02,70.1
2423,2022-05-26,Denim Jeans,Clothing,North,5.0,42.62,213.1
2424,2022-05-26,Yoga Mat,Sports,East,4.0,18.29,73.16
2430,2022-05-27,Running Shoes,Sports,Unknown,4.0,61.71,246.84
2427,2022-05-27,Yoga Mat,Sports,South,1.0,22.39,22.39
2433,2022-05-27,Bed Sheet Set,Home & Kitchen,South,4.0,28.41,113.64
2428,2022-05-27,Winter Jacket,Clothing,North,5.0,85.43,415.275
2429,2022-05-27,Yoga Mat,Sports,North,3.0,21.16,63.48
2431,2022-05-27,Face Moisturizer,Beauty,East,2.0,17.74,35.48
2432,2022-05-27,Cotton T-Shirt,Clothing,East,6.0,16.34,98.04
2434,2022-05-28,Cricket Bat,Sports,North,5.0,40.7,203.5
2435,2022-05-29,Yoga Mat,Sports,East,6.0,22.99,137.94
2439,2022-05-30,Face Moisturizer,Beauty,South,1.0,19.62,19.62
2437,2022-05-30,Cricket Bat,Sports,North,5.0,50.55,252.75
2436,2022-05-30,Wireless Mouse,Electronics,East,4.0,15.68,62.72
2438,2022-05-30,Denim Jeans,Clothing,West,1.0,37.26,37.26
2440,2022-05-31,Denim Jeans,Clothing,West,1.0,37.06,37.06
2444,2022-06-01,Cotton T-Shirt,Clothing,East,3.0,16.17,48.51
2443,2022-06-01,Wireless Mouse,Electronics,North,4.0,17.08,68.32
2442,2022-06-01,Bluetooth Speaker,Electronics,North,1.0,34.25,34.25
2445,2022-06-01,Non-Stick Pan,Home & Kitchen,West,6.0,25.66,158.28
2446,2022-06-01,Bed Sheet Set,Home & Kitchen,South,5.0,28.59,142.95
2441,2022-06-01,Running Shoes,Sports,West,7.0,68.25,415.275
2450,2022-06-02,Running Shoes,Sports,East,5.0,68.76,343.8
2449,2022-06-02,Shampoo,Beauty,South,3.0,11.28,33.84
2447,2022-06-02,Wireless Mouse,Electronics,East,6.0,16.86,101.16
2448,2022-06-02,Shampoo,Beauty,North,2.0,10.48,20.96
2451,2022-06-03,Cricket Bat,Sports,East,3.0,45.65,136.95
2452,2022-06-03,Coffee Maker,Home & Kitchen,East,1.0,56.2,56.2
2454,2022-06-04,Coffee Maker,Home & Kitchen,North,1.0,50.86,50.86
2453,2022-06-04,Bluetooth Speaker,Electronics,West,2.0,37.48,74.96
2455,2022-06-04,USB-C Charger,Electronics,West,6.0,11.08,66.48
2456,2022-06-05,Denim Jeans,Clothing,East,1.0,37.07,37.07
2459,2022-06-06,Bluetooth Speaker,Electronics,West,4.0,37.0,148.0
