OrderID,Date,Product,Category,Region,Quantity,UnitPrice,Sales
4892,2024-07-17,Cricket Bat,Sports,North,4.0,45.72,182.88
1981,2021-12-11,Shampoo,Beauty,West,3.0,9.19,27.57
2961,2022-11-27,Face Moisturizer,Beauty,South,2.0,16.53,33.06
1447,2021-06-13,Bluetooth Speaker,Electronics,North,3.0,33.83,101.49
3452,2023-05-18,Winter Jacket,Clothing,West,1.0,85.36,
4190,2023-12-14,Mechanical Keyboard,Electronics,East,4.0,59.12,
3521,2023-06-10,Winter Jacket,Clothing,East,1.0,74.55,74.55
2610,2022-07-23,Face Moisturizer,Beauty,West,2.0,19.21,38.42
2736,2022-09-16,Mechanical Keyboard,Electronics,North,7.0,56.53,395.71
4857,2024-07-10,Shampoo,Beauty,East,5.0,9.47,47.35
2602,2022-07-21,Cotton T-Shirt,Clothing,East,4.0,16.02,64.08
4360,2024-02-01,USB-C Charger,Electronics,,4.0,10.81,43.24
3116,2023-01-15,Coffee Maker,Home & Kitchen,East,3.0,55.84,167.52
2235,2022-03-14,Cotton T-Shirt,Clothing,North,5.0,15.39,76.95
5447,2024-12-12,Running Shoes,Sports,South,,65.92,65.92
3147,2023-01-27,Non-Stick Pan,Home & Kitchen,West,7.0,22.95,160.65
4846,2024-07-03,Bluetooth Speaker,Electronics,East,4.0,32.23,128.92
1500,2021-07-03,Non-Stick Pan,Home & Kitchen,North,6.0,27.7,166.2
5339,2024-11-18,Face Moisturizer,Beauty,West,7.0,18.83,131.81
2623,2022-07-28,Running Shoes,Sports,North,7.0,68.22,477.54
1069,2021-01-30,Cricket Bat,Sports,East,6.0,44.19,265.14
1462,2021-06-18,Winter Jacket,Clothing,North,1.0,79.64,79.64
3820,2023-09-10,Running Shoes,Sports,West,4.0,59.52,238.08
2989,2022-12-04,Non-Stick Pan,Home & Kitchen,,2.0,24.88,49.76
1287,2021-04-20,Bed Sheet Set,Home & Kitchen,North,2.0,30.71,61.42
2992,2022-12-05,Yoga Mat,Sports,North,7.0,21.31,149.17
4851,2024-07-06,Cricket Bat,Sports,West,4.0,43.04,172.16
1215,2021-03-24,USB-C Charger,Electronics,East,3.0,11.85,35.55
3209,2023-02-19,Wireless Mouse,Electronics,South,2.0,15.7,31.4
1637,2021-08-21,Wireless Mouse,Electronics,North,1.0,16.85,16.85
2206,2022-03-03,Face Moisturizer,Beauty,North,2.0,19.45,38.9
3409,2023-05-02,Coffee Maker,Home & Kitchen,South,3.0,55.19,165.57
3428,2023-05-09,Cricket Bat,Sports,South,2.0,45.79,91.58
4143,2023-12-04,Face Moisturizer,Beauty,South,5.0,18.28,91.4
1371,2021-05-18,Wireless Mouse,Electronics,North,1.0,16.77,16.77
3946,2023-10-17,USB-C Charger,Electronics,North,2.0,11.05,22.1
2328,2022-04-13,Face Moisturizer,Beauty,West,5.0,18.94,94.7
2879,2022-11-06,Face Moisturizer,Beauty,West,5.0,16.48,82.4
2354,2022-04-24,Running Shoes,Sports,South,7.0,58.24,407.68
4331,2024-01-23,USB-C Charger,Electronics,West,5.0,12.13,60.65
5188,2024-10-16,Coffee Maker,Home & Kitchen,South,5.0,51.45,257.25
4413,2024-02-16,Cotton T-Shirt,Clothing,South,4.0,14.37,57.48
3296,2023-03-22,Bed Sheet Set,Home & Kitchen,East,2.0,29.11,58.22
2732,2022-09-14,Non-Stick Pan,Home & Kitchen,West,1.0,25.68,25.68
2806,2022-10-13,Cricket Bat,Sports,South,1.0,43.25,43.25
3577,2023-06-25,Yoga Mat,Sports,North,4.0,20.17,80.68
5244,2024-11-01,Non-Stick Pan,Home & Kitchen,North,4.0,26.58,106.32
1037,2021-01-18,Cricket Bat,Sports,West,7.0,49.07,343.49
3819,2023-09-09,Mechanical Keyboard,Electronics,South,1.0,50.63,50.63
2275,2022-03-25,USB-C Charger,Electronics,South,4.0,13.41,53.64
1611,2021-08-09,Shampoo,Beauty,East,3.0,10.02,30.06
2460,2022-06-06,Cricket Bat,Sports,North,6.0,42.44,254.64
4269,2024-01-03,Cricket Bat,Sports,North,5.0,51.21,256.05
1953,2021-12-04,Running Shoes,Sports,West,2.0,64.76,129.52
4203,2023-12-18,Yoga Mat,Sports,South,4.0,19.09,76.36
3360,2023-04-15,Yoga Mat,Sports,,5.0,20.57,102.85
1701,2021-09-16,Winter Jacket,Clothing,South,1.0,91.16,91.16
3396,2023-04-28,Face Moisturizer,Beauty,North,5.0,20.69,103.45
3376,2023-04-19,Non-Stick Pan,Home & Kitchen,North,1.0,27.26,27.26
3604,2023-07-02,Winter Jacket,Clothing,East,7.0,81.48,570.36
3887,2023-09-29,Bluetooth Speaker,Electronics,North,1.0,32.94,32.94
3945,2023-10-16,Cotton T-Shirt,Clothing,East,5.0,16.73,83.65
3831,2023-09-13,Running Shoes,Sports,West,1.0,56.59,56.59
2931,2022-11-20,Denim Jeans,Clothing,North,7.0,42.68,298.76
1510,2021-07-06,Shampoo,Beauty,South,1.0,10.94,10.94
2686,2022-08-27,Shampoo,Beauty,North,5.0,10.31,51.55
3950,2023-10-18,Mechanical Keyboard,Electronics,South,4.0,53.7,214.8
4932,2024-07-24,Bluetooth Speaker,Electronics,East,,37.69,37.69
1692,2021-09-13,Mechanical Keyboard,Electronics,West,5.0,59.78,298.9
5075,2024-09-11,Yoga Mat,Sports,West,2.0,20.73,41.46
1877,2021-11-12,Non-Stick Pan,Home & Kitchen,North,2.0,24.77,
4700,2024-05-26,Mechanical Keyboard,Electronics,East,4.0,58.74,234.96
3984,2023-11-01,Cotton T-Shirt,Clothing,North,1.0,15.95,15.95
2971,2022-11-30,Shampoo,Beauty,West,6.0,,57.72
1658,2021-08-30,Yoga Mat,Sports,South,7.0,18.6,130.2
1323,2021-05-02,Yoga Mat,Sports,South,4.0,21.51,86.04
1828,2021-11-01,Wireless Mouse,Electronics,East,5.0,,82.05
2240,2022-03-16,Coffee Maker,Home & Kitchen,North,1.0,47.46,47.46
4739,2024-06-05,Mechanical Keyboard,Electronics,South,3.0,52.87,158.61
4022,2023-11-07,Winter Jacket,Clothing,East,7.0,89.61,627.27
2979,2022-12-02,Cricket Bat,Sports,South,7.0,,310.45
3466,2023-05-24,Bluetooth Speaker,Electronics,East,3.0,35.01,105.03
2826,2022-10-20,USB-C Charger,Electronics,East,2.0,11.94,23.88
1140,2021-02-24,Face Moisturizer,Beauty,South,3.0,17.16,51.48
3098,2023-01-06,Mechanical Keyboard,Electronics,South,2.0,55.16,110.32
4088,2023-11-24,Denim Jeans,Clothing,North,4.0,43.73,174.92
2290,2022-03-31,Cricket Bat,Sports,West,7.0,46.15,323.05
2816,2022-10-16,Yoga Mat,Sports,South,5.0,18.39,91.95
1448,2021-06-14,Face Moisturizer,Beauty,West,2.0,17.66,35.32
4042,2023-11-11,Shampoo,Beauty,North,,9.05,54.3
2482,2022-06-12,Running Shoes,Sports,South,2.0,64.63,129.26
2868,2022-11-03,Bluetooth Speaker,Electronics,West,5.0,32.97,164.85
2506,2022-06-21,Non-Stick Pan,Home & Kitchen,South,7.0,24.28,169.96
2316,2022-04-09,Cricket Bat,Sports,East,6.0,49.15,294.9
2777,2022-09-28,Bluetooth Speaker,Electronics,North,7.0,34.55,241.85
1330,2021-05-03,Cricket Bat,Sports,East,1.0,48.48,48.48
3230,2023-03-01,Wireless Mouse,Electronics,East,5.0,16.67,83.35
5473,2024-12-19,Cricket Bat,Sports,East,5.0,40.72,203.6
3252,2023-03-09,Winter Jacket,Clothing,East,5.0,73.29,366.45
4079,2023-11-22,Mechanical Keyboard,Electronics,North,7.0,55.25,386.75
2050,2022-01-01,Cotton T-Shirt,Clothing,West,1.0,16.64,16.64
4456,2024-03-01,Denim Jeans,Clothing,North,1.0,43.01,43.01
1643,2021-08-22,Shampoo,Beauty,East,3.0,9.5,28.5
1070,2021-01-30,Denim Jeans,Clothing,East,6.0,38.87,233.22
3851,2023-09-18,Bluetooth Speaker,Electronics,North,1.0,33.15,33.15
1891,2021-11-16,Shampoo,Beauty,East,7.0,10.55,73.85
5098,2024-09-20,Cricket Bat,Sports,West,4.0,48.94,195.76
4369,2024-02-05,Coffee Maker,Home & Kitchen,North,6.0,46.01,276.06
2324,2022-04-12,Bed Sheet Set,Home & Kitchen,East,6.0,29.12,174.72
4919,2024-07-21,Running Shoes,Sports,North,7.0,,451.43
1627,2021-08-18,Coffee Maker,Home & Kitchen,North,1.0,53.89,53.89
3993,2023-11-02,Cricket Bat,Sports,West,7.0,41.79,292.53
4157,2023-12-07,Winter Jacket,Clothing,West,7.0,74.96,524.72
1623,2021-08-16,Shampoo,Beauty,West,5.0,11.42,57.1
4004,2023-11-05,Coffee Maker,Home & Kitchen,North,5.0,55.58,277.9
4509,2024-03-17,Shampoo,Beauty,North,6.0,9.47,56.82
5386,2024-11-28,Cricket Bat,Sports,North,7.0,51.07,357.49
2563,2022-07-11,Mechanical Keyboard,Electronics,East,6.0,56.54,339.24
4413,2024-02-16,Cotton T-Shirt,Clothing,South,4.0,14.37,57.48
4678,2024-05-18,Winter Jacket,Clothing,North,4.0,87.47,349.88
3375,2023-04-19,Face Moisturizer,Beauty,East,4.0,19.32,77.28
4338,2024-01-25,Mechanical Keyboard,Electronics,East,7.0,50.7,354.9
2721,2022-09-11,Face Moisturizer,Beauty,West,6.0,18.92,113.52
2522,2022-06-24,Non-Stick Pan,Home & Kitchen,North,2.0,25.86,51.72
3102,2023-01-09,Cricket Bat,Sports,North,5.0,41.46,207.3
3616,2023-07-05,Running Shoes,Sports,North,6.0,60.46,362.76
1565,2021-07-21,Shampoo,Beauty,West,6.0,9.55,57.3
4813,2024-06-27,Coffee Maker,Home & Kitchen,West,3.0,46.59,139.77
3325,2023-04-01,Denim Jeans,Clothing,North,2.0,41.11,82.22
1730,2021-09-28,Bed Sheet Set,Home & Kitchen,North,1.0,29.22,29.22
3737,2023-08-06,Wireless Mouse,Electronics,South,5.0,15.96,79.8
3685,2023-07-20,Mechanical Keyboard,Electronics,North,7.0,56.09,392.63
1499,2021-07-02,Non-Stick Pan,Home & Kitchen,East,6.0,28.69,172.14
2793,2022-10-06,Wireless Mouse,Electronics,South,6.0,15.58,93.48
2466,2022-06-07,Denim Jeans,Clothing,South,2.0,45.4,90.8
2127,2022-01-30,Denim Jeans,Clothing,West,6.0,43.29,259.74
1121,2021-02-19,Yoga Mat,Sports,West,4.0,19.68,78.72
4904,2024-07-19,Cotton T-Shirt,Clothing,West,6.0,15.84,95.04
2675,2022-08-22,Bed Sheet Set,Home & Kitchen,North,5.0,28.43,142.15
3009,2022-12-09,USB-C Charger,Electronics,West,7.0,12.92,90.44
1154,2021-03-01,Face Moisturizer,Beauty,East,7.0,17.9,125.3
4948,2024-08-01,Mechanical Keyboard,Electronics,South,3.0,53.78,161.34
1034,2021-01-16,Face Moisturizer,Beauty,East,2.0,19.41,38.82
1475,2021-06-23,Running Shoes,Sports,East,4.0,66.27,265.08
4273,2024-01-04,Running Shoes,Sports,West,5.0,62.89,314.45
2598,2022-07-21,Face Moisturizer,Beauty,West,5.0,16.66,83.3
2142,2022-02-06,Non-Stick Pan,Home & Kitchen,North,4.0,23.81,95.24
3513,2023-06-07,Face Moisturizer,Beauty,North,2.0,18.73,37.46
1785,2021-10-18,Yoga Mat,Sports,West,6.0,18.51,111.06
2807,2022-10-14,Bluetooth Speaker,Electronics,North,4.0,38.54,154.16
2548,2022-07-04,Running Shoes,Sports,South,3.0,59.66,178.98
1750,2021-10-07,Wireless Mouse,Electronics,South,3.0,13.69,41.07
5277,2024-11-08,Shampoo,Beauty,South,5.0,11.3,56.5
3830,2023-09-13,Non-Stick Pan,Home & Kitchen,South,1.0,22.69,22.69
2710,2022-09-05,Bed Sheet Set,Home & Kitchen,North,2.0,33.05,66.1
3626,2023-07-07,Winter Jacket,Clothing,West,5.0,86.11,430.55
5229,2024-10-29,Cricket Bat,Sports,East,2.0,47.4,94.8
3518,2023-06-08,Cotton T-Shirt,Clothing,North,5.0,13.59,67.95
1183,2021-03-12,Cotton T-Shirt,Clothing,North,6.0,16.5,99.0
4075,2023-11-20,Cotton T-Shirt,Clothing,South,7.0,15.01,105.07
5498,2024-12-25,Face Moisturizer,Beauty,West,3.0,19.48,58.44
3538,2023-06-16,Cricket Bat,Sports,North,3.0,47.34,142.02
4111,2023-11-27,Cotton T-Shirt,Clothing,East,5.0,15.72,78.6
4434,2024-02-22,Non-Stick Pan,Home & Kitchen,West,2.0,24.35,48.7
5372,2024-11-24,Bed Sheet Set,Home & Kitchen,East,,29.28,117.12
5014,2024-08-21,Wireless Mouse,Electronics,South,7.0,15.22,106.54
3621,2023-07-06,Yoga Mat,Sports,South,7.0,21.69,151.83
1632,2021-08-19,Denim Jeans,Clothing,West,4.0,40.83,163.32
1537,2021-07-15,Wireless Mouse,Electronics,East,5.0,16.25,81.25
3644,2023-07-10,Denim Jeans,Clothing,West,6.0,44.62,267.72
2876,2022-11-05,Bed Sheet Set,Home & Kitchen,South,6.0,34.4,206.4
3931,2023-10-13,Shampoo,Beauty,South,6.0,11.1,66.6
1120,2021-02-18,Shampoo,Beauty,North,5.0,10.74,53.7
4673,2024-05-16,Wireless Mouse,Electronics,East,7.0,15.57,108.99
3554,2023-06-19,Face Moisturizer,Beauty,South,7.0,19.64,137.48
1403,2021-05-31,Bed Sheet Set,Home & Kitchen,East,1.0,32.19,32.19
1181,2021-03-12,USB-C Charger,Electronics,East,1.0,13.02,13.02
5269,2024-11-06,Face Moisturizer,Beauty,West,1.0,19.43,
5124,2024-09-29,Cricket Bat,Sports,East,1.0,50.71,50.71
2053,2022-01-01,Running Shoes,Sports,West,3.0,62.9,188.7
4348,2024-01-27,Shampoo,Beauty,North,5.0,10.59,52.95
2027,2021-12-26,Denim Jeans,Clothing,North,2.0,41.05,82.1
4344,2024-01-26,Yoga Mat,Sports,North,7.0,18.96,132.72
3918,2023-10-10,Bluetooth Speaker,Electronics,West,6.0,35.61,213.66
4906,2024-07-20,Yoga Mat,Sports,South,4.0,22.47,89.88
3053,2022-12-21,Cotton T-Shirt,Clothing,South,3.0,14.39,43.17
3448,2023-05-17,Bed Sheet Set,Home & Kitchen,West,3.0,33.33,99.99
1216,2021-03-25,Wireless Mouse,Electronics,South,3.0,15.2,45.6
4249,2023-12-29,Wireless Mouse,Electronics,West,7.0,13.81,96.67
2234,2022-03-13,Non-Stick Pan,Home & Kitchen,South,1.0,22.77,22.77
1293,2021-04-22,Non-Stick Pan,Home & Kitchen,North,6.0,28.18,169.08
3633,2023-07-08,Denim Jeans,Clothing,South,1.0,37.42,37.42
2890,2022-11-09,USB-C Charger,Electronics,North,1.0,11.64,11.64
2766,2022-09-26,Shampoo,Beauty,West,2.0,9.61,19.22
4163,2023-12-09,Wireless Mouse,Electronics,South,3.0,17.03,51.09
1583,2021-07-28,USB-C Charger,Electronics,West,5.0,12.22,61.1
2111,2022-01-24,Denim Jeans,Clothing,North,6.0,36.6,219.6
2912,2022-11-14,Denim Jeans,Clothing,North,2.0,41.6,83.2
5470,2024-12-18,Wireless Mouse,Electronics,East,2.0,14.69,29.38
3338,2023-04-06,Coffee Maker,Home & Kitchen,North,6.0,47.58,285.48
2370,2022-05-04,Non-Stick Pan,Home & Kitchen,East,6.0,23.64,141.84
4899,2024-07-18,Face Moisturizer,Beauty,South,2.0,19.72,39.44
3285,2023-03-19,Coffee Maker,Home & Kitchen,West,7.0,49.7,347.9
2113,2022-01-25,Non-Stick Pan,Home & Kitchen,East,3.0,23.65,70.95
3202,2023-02-15,Bluetooth Speaker,Electronics,West,4.0,33.28,133.12
2224,2022-03-12,USB-C Charger,Electronics,North,3.0,13.01,39.03
1150,2021-02-27,Mechanical Keyboard,Electronics,North,2.0,52.58,105.16
3850,2023-09-18,Denim Jeans,Clothing,South,4.0,39.52,158.08
2626,2022-07-30,Yoga Mat,Sports,South,1.0,21.64,21.64
2501,2022-06-18,Bed Sheet Set,Home & Kitchen,South,6.0,,199.44
2680,2022-08-24,Yoga Mat,Sports,West,4.0,19.54,78.16
1298,2021-04-23,Cricket Bat,Sports,South,1.0,51.33,51.33
4263,2024-01-02,Mechanical Keyboard,Electronics,South,2.0,62.21,
3335,2023-04-04,Bed Sheet Set,Home & Kitchen,West,3.0,30.22,
2477,2022-06-11,Bed Sheet Set,Home & Kitchen,East,2.0,29.84,59.68
3159,2023-01-31,Running Shoes,Sports,East,5.0,54.27,271.35
1168,2021-03-07,Face Moisturizer,Beauty,East,7.0,19.99,139.93
3811,2023-09-06,Bluetooth Speaker,Electronics,West,3.0,39.97,119.91
5242,2024-11-01,Cricket Bat,Sports,South,7.0,44.6,312.2
1221,2021-03-26,Winter Jacket,Clothing,North,1.0,76.44,76.44
1164,2021-03-06,Wireless Mouse,Electronics,West,3.0,14.92,44.76
5360,2024-11-21,Winter Jacket,Clothing,South,7.0,80.9,566.3
3333,2023-04-04,Wireless Mouse,Electronics,North,4.0,14.25,57.0
3510,2023-06-06,Winter Jacket,Clothing,East,5.0,77.76,388.8
4997,2024-08-15,USB-C Charger,Electronics,North,5.0,12.02,60.1
1244,2021-04-05,Cricket Bat,Sports,West,3.0,51.18,153.54
3078,2022-12-27,Non-Stick Pan,Home & Kitchen,North,3.0,23.29,69.87
3459,2023-05-21,Coffee Maker,Home & Kitchen,South,5.0,52.22,261.1
1356,2021-05-12,Non-Stick Pan,Home & Kitchen,North,7.0,26.65,186.55
3904,2023-10-06,Shampoo,Beauty,North,2.0,9.48,18.96
1511,2021-07-06,Coffee Maker,Home & Kitchen,North,5.0,55.66,278.3
5429,2024-12-08,Running Shoes,Sports,West,7.0,66.26,463.82
5445,2024-12-12,Denim Jeans,Clothing,North,3.0,42.38,127.14
3638,2023-07-09,Face Moisturizer,Beauty,West,3.0,20.51,61.53
3728,2023-08-04,Shampoo,Beauty,East,3.0,10.87,32.61
3500,2023-06-04,Cricket Bat,Sports,West,1.0,47.29,47.29
3943,2023-10-16,Cricket Bat,Sports,West,7.0,48.65,340.55
3934,2023-10-14,Bluetooth Speaker,Electronics,South,4.0,34.81,139.24
1535,2021-07-15,USB-C Charger,Electronics,North,3.0,13.49,40.47
1650,2021-08-27,Winter Jacket,Clothing,North,7.0,88.84,621.88
2407,2022-05-21,Non-Stick Pan,Home & Kitchen,West,4.0,27.47,109.88
4455,2024-03-01,Shampoo,Beauty,West,3.0,11.49,34.47
1532,2021-07-14,USB-C Charger,Electronics,North,3.0,11.39,
2204,2022-03-01,Winter Jacket,Clothing,North,5.0,89.24,446.2
2130,2022-02-01,Mechanical Keyboard,Electronics,East,,58.4,58.4
1030,2021-01-14,Cotton T-Shirt,Clothing,West,5.0,16.73,83.65
2491,2022-06-14,Non-Stick Pan,Home & Kitchen,East,3.0,22.55,67.65
2013,2021-12-21,Coffee Maker,Home & Kitchen,North,6.0,47.04,282.24
5455,2024-12-15,USB-C Charger,Electronics,North,6.0,11.22,67.32
5385,2024-11-27,Mechanical Keyboard,Electronics,East,4.0,53.93,215.72
4774,2024-06-16,Cotton T-Shirt,Clothing,South,1.0,14.49,14.49
2351,2022-04-24,Running Shoes,Sports,,7.0,54.86,384.02
2736,2022-09-16,Mechanical Keyboard,Electronics,North,7.0,56.53,395.71
2028,2021-12-26,Bluetooth Speaker,Electronics,East,2.0,38.45,76.9
4792,2024-06-19,Wireless Mouse,Electronics,,4.0,14.42,57.68
5350,2024-11-19,Running Shoes,Sports,North,4.0,,266.72
2969,2022-11-29,Denim Jeans,Clothing,East,3.0,40.63,121.89
5408,2024-12-02,Cricket Bat,Sports,East,3.0,43.18,129.54
2703,2022-09-02,Winter Jacket,Clothing,North,2.0,79.65,159.3
5432,2024-12-08,Coffee Maker,Home & Kitchen,West,2.0,48.69,97.38
4435,2024-02-23,Cotton T-Shirt,Clothing,South,6.0,14.35,86.1
2084,2022-01-13,USB-C Charger,Electronics,South,4.0,13.79,55.16
4776,2024-06-16,Bed Sheet Set,Home & Kitchen,South,3.0,34.17,102.51
3845,2023-09-17,Running Shoes,Sports,,7.0,55.29,387.03
4485,2024-03-12,Denim Jeans,Clothing,East,2.0,38.22,76.44
4293,2024-01-11,Winter Jacket,Clothing,South,3.0,74.0,222.0
2954,2022-11-26,Coffee Maker,Home & Kitchen,South,1.0,52.12,52.12
5375,2024-11-25,Wireless Mouse,Electronics,West,5.0,17.1,85.5
1615,2021-08-11,Face Moisturizer,Beauty,,3.0,17.95,53.85
2489,2022-06-14,Winter Jacket,Clothing,South,1.0,91.18,91.18
4457,2024-03-01,USB-C Charger,Electronics,South,4.0,11.65,46.6
1862,2021-11-10,Non-Stick Pan,Home & Kitchen,North,6.0,26.92,161.52
5347,2024-11-18,Coffee Maker,Home & Kitchen,South,2.0,55.63,111.26
2998,2022-12-06,Non-Stick Pan,Home & Kitchen,North,2.0,26.07,52.14
1321,2021-05-01,Face Moisturizer,Beauty,East,7.0,19.45,136.15
1194,2021-03-15,Yoga Mat,Sports,South,5.0,18.55,92.75
5015,2024-08-21,Mechanical Keyboard,Electronics,East,1.0,62.56,62.56
1210,2021-03-22,Non-Stick Pan,Home & Kitchen,East,6.0,23.6,141.6
2830,2022-10-22,Denim Jeans,Clothing,South,,45.15,270.9
2569,2022-07-12,Cotton T-Shirt,Clothing,North,3.0,15.62,46.86
1234,2021-03-31,Winter Jacket,Clothing,South,5.0,80.05,400.25
4093,2023-11-24,Running Shoes,Sports,South,1.0,68.61,68.61
2291,2022-04-01,Coffee Maker,Home & Kitchen,South,4.0,55.65,222.6
4562,2024-04-06,Mechanical Keyboard,Electronics,East,1.0,52.4,52.4
2412,2022-05-23,Running Shoes,Sports,East,4.0,63.16,252.64
4285,2024-01-09,Wireless Mouse,Electronics,East,2.0,14.75,29.5
1126,2021-02-20,Yoga Mat,Sports,South,3.0,21.63,64.89
5206,2024-10-20,Coffee Maker,Home & Kitchen,West,6.0,47.05,282.3
2743,2022-09-18,Face Moisturizer,Beauty,North,3.0,19.05,57.15
5418,2024-12-06,Non-Stick Pan,Home & Kitchen,North,3.0,23.86,71.58
3608,2023-07-03,Non-Stick Pan,Home & Kitchen,North,1.0,22.62,22.62
3357,2023-04-13,Non-Stick Pan,Home & Kitchen,West,5.0,28.48,142.4
1760,2021-10-09,Non-Stick Pan,Home & Kitchen,East,,27.55,55.1
1788,2021-10-18,Coffee Maker,Home & Kitchen,East,7.0,55.22,386.54
4123,2023-11-30,Face Moisturizer,Beauty,South,5.0,17.7,88.5
5040,2024-08-31,Coffee Maker,Home & Kitchen,East,1.0,48.89,48.89
3121,2023-01-18,Running Shoes,Sports,North,,66.32,132.64
1455,2021-06-16,Coffee Maker,Home & Kitchen,North,7.0,53.5,374.5
1989,2021-12-13,Cricket Bat,Sports,North,2.0,50.47,100.94
2333,2022-04-16,Winter Jacket,Clothing,West,7.0,87.95,615.65
2615,2022-07-25,Cricket Bat,Sports,West,4.0,41.32,165.28
2624,2022-07-29,Bed Sheet Set,Home & Kitchen,West,3.0,27.21,81.63
3012,2022-12-10,Coffee Maker,Home & Kitchen,East,3.0,53.36,160.08
4181,2023-12-13,Face Moisturizer,Beauty,East,5.0,16.97,84.85
2326,2022-04-13,Running Shoes,Sports,South,3.0,68.22,204.66
2088,2022-01-15,Denim Jeans,Clothing,North,7.0,41.25,288.75
5343,2024-11-18,Yoga Mat,Sports,West,2.0,22.69,45.38
1197,2021-03-17,Running Shoes,Sports,West,3.0,68.39,205.17
2243,2022-03-16,Face Moisturizer,Beauty,East,4.0,17.12,68.48
3848,2023-09-18,Winter Jacket,Clothing,East,7.0,82.71,578.97
3107,2023-01-12,Bed Sheet Set,Home & Kitchen,West,1.0,27.19,27.19
5068,2024-09-08,Bluetooth Speaker,Electronics,North,7.0,38.82,271.74
1481,2021-06-25,Denim Jeans,Clothing,South,3.0,39.11,117.33
4814,2024-06-27,Cotton T-Shirt,Clothing,South,6.0,14.95,89.7
1593,2021-07-30,Cotton T-Shirt,Clothing,East,,13.69,82.14
1768,2021-10-12,Bluetooth Speaker,Electronics,South,7.0,37.03,259.21
4950,2024-08-02,Cricket Bat,Sports,East,2.0,50.25,100.5
5085,2024-09-14,Yoga Mat,Sports,West,1.0,21.29,21.29
3884,2023-09-28,Shampoo,Beauty,North,5.0,9.05,45.25
2374,2022-05-06,Face Moisturizer,Beauty,West,7.0,18.9,132.3
3000,2022-12-06,Cricket Bat,Sports,South,7.0,,299.11
5475,2024-12-20,Coffee Maker,Home & Kitchen,East,2.0,56.12,112.24
3003,2022-12-08,Wireless Mouse,Electronics,South,7.0,15.54,108.78
3075,2022-12-27,Bluetooth Speaker,Electronics,West,3.0,39.75,119.25
1990,2021-12-14,Coffee Maker,Home & Kitchen,South,3.0,56.17,168.51
2865,2022-11-02,Bluetooth Speaker,Electronics,,1.0,36.17,36.17
4631,2024-05-01,Non-Stick Pan,Home & Kitchen,West,6.0,28.01,168.06
1562,2021-07-20,Cricket Bat,Sports,South,1.0,43.79,43.79
1266,2021-04-13,USB-C Charger,Electronics,East,7.0,10.83,75.81
4942,2024-07-27,Denim Jeans,Clothing,South,2.0,43.91,87.82
4599,2024-04-22,Bed Sheet Set,Home & Kitchen,North,,31.06,186.36
4898,2024-07-18,Cricket Bat,Sports,North,1.0,47.37,47.37
1076,2021-02-03,Running Shoes,Sports,South,5.0,55.21,276.05
3343,2023-04-07,Yoga Mat,Sports,North,2.0,22.71,45.42
1683,2021-09-08,USB-C Charger,Electronics,East,6.0,12.39,74.34
3499,2023-06-04,Wireless Mouse,Electronics,West,2.0,15.04,30.08
1675,2021-09-06,Winter Jacket,Clothing,South,1.0,87.92,87.92
4103,2023-11-26,Yoga Mat,Sports,South,1.0,22.73,22.73
2001,2021-12-16,Mechanical Keyboard,Electronics,North,3.0,62.4,
1027,2021-01-14,Face Moisturizer,Beauty,South,3.0,17.66,52.98
3610,2023-07-04,Cricket Bat,Sports,East,1.0,48.17,48.17
4191,2023-12-15,Face Moisturizer,Beauty,West,7.0,19.98,139.86
5273,2024-11-07,Running Shoes,Sports,North,6.0,63.13,378.78
1517,2021-07-08,USB-C Charger,Electronics,East,1.0,13.64,13.64
1300,2021-04-24,Bluetooth Speaker,Electronics,East,1.0,38.25,38.25
5291,2024-11-09,Running Shoes,Sports,South,3.0,,200.52
4480,2024-03-10,Winter Jacket,Clothing,North,5.0,72.36,361.8
1654,2021-08-29,Bed Sheet Set,Home & Kitchen,North,3.0,29.68,89.04
4719,2024-05-31,Yoga Mat,Sports,South,7.0,21.3,149.1
2190,2022-02-25,Mechanical Keyboard,Electronics,South,6.0,,323.88
4226,2023-12-24,USB-C Charger,Electronics,West,,10.89,21.78
4265,2024-01-02,Yoga Mat,Sports,East,5.0,18.68,93.4
2409,2022-05-22,Running Shoes,Sports,East,4.0,67.02,268.08
4555,2024-04-02,Bed Sheet Set,Home & Kitchen,East,4.0,27.81,
5334,2024-11-16,Cotton T-Shirt,Clothing,West,6.0,13.65,81.9
3782,2023-08-25,Coffee Maker,Home & Kitchen,West,5.0,50.18,250.9
4789,2024-06-19,Bluetooth Speaker,Electronics,North,4.0,35.3,141.2
1097,2021-02-09,Winter Jacket,Clothing,East,6.0,83.24,499.44
3792,2023-08-30,USB-C Charger,Electronics,North,4.0,13.49,53.96
2756,2022-09-23,Cotton T-Shirt,Clothing,South,6.0,15.06,90.36
2533,2022-06-29,Denim Jeans,Clothing,East,1.0,36.99,36.99
2052,2022-01-01,Bed Sheet Set,Home & Kitchen,East,3.0,33.93,101.79
4174,2023-12-11,Non-Stick Pan,Home & Kitchen,West,7.0,22.81,159.67
4770,2024-06-14,Face Moisturizer,Beauty,North,2.0,19.46,38.92
4871,2024-07-12,Mechanical Keyboard,Electronics,South,7.0,50.57,353.99
5160,2024-10-08,Yoga Mat,Sports,South,1.0,22.66,22.66
